frame,timestamp,camera,class,local_id,confidence,x1,y1,x2,y2,global_id
5969,199.17,NL,player,6001,0.47,400,4,483,108,-1
5969,199.17,NL,player,5941,0.69,963,0,1032,91,-1
5969,199.17,NL,player,6038,0.72,676,0,727,54,-1
5969,199.17,NL,player,6073,0.49,856,0,918,50,-1
5969,199.17,NL,player,6075,0.47,924,0,966,63,-1
5970,199.2,NL,player,4141,0.8,1585,1,1745,229,-1
5970,199.2,NL,player,5611,0.84,6,436,153,597,-1
5970,199.2,NL,player,5839,0.61,241,121,305,241,-1
5970,199.2,NL,player,5946,0.46,46,281,157,402,-1
5970,199.2,NL,player,5973,0.87,757,0,868,189,-1
5970,199.2,NL,player,5375,0.88,1020,82,1092,304,7
5970,199.2,NL,player,5978,0.49,79,208,157,298,-1
5970,199.2,NL,player,6001,0.7,396,3,484,114,-1
5970,199.2,NL,player,5941,0.6,961,0,1027,90,-1
5970,199.2,NL,player,6038,0.76,673,0,725,55,-1
5971,199.23,NL,player,4141,0.8,1585,1,1745,229,-1
5971,199.23,NL,player,5611,0.82,5,435,153,597,-1
5971,199.23,NL,player,5839,0.62,242,121,305,241,-1
5971,199.23,NL,player,5973,0.86,754,0,864,189,-1
5971,199.23,NL,player,5375,0.86,1010,83,1083,305,7
5971,199.23,NL,player,5978,0.49,80,208,157,297,-1
5971,199.23,NL,player,6001,0.8,388,1,486,123,-1
5971,199.23,NL,player,5941,0.6,959,0,1022,87,-1
5971,199.23,NL,player,6038,0.79,670,0,724,57,-1
5971,199.23,NL,player,6075,0.47,926,0,969,66,-1
5971,199.23,NL,player,6073,0.52,860,0,924,54,-1
5972,199.27,NL,player,4141,0.8,1585,1,1745,229,-1
5972,199.27,NL,player,5611,0.83,4,434,154,597,-1
5972,199.27,NL,player,5839,0.61,242,121,305,241,-1
5972,199.27,NL,player,5973,0.77,747,0,855,189,-1
5972,199.27,NL,player,5375,0.88,1000,86,1075,305,7
5972,199.27,NL,player,5978,0.5,80,208,157,297,-1
5972,199.27,NL,player,6001,0.74,385,3,485,127,-1
5972,199.27,NL,player,5941,0.55,953,0,1016,88,-1
5972,199.27,NL,player,6038,0.82,667,0,722,60,-1
5972,199.27,NL,player,6073,0.56,863,0,927,55,-1
5973,199.3,NL,player,4141,0.8,1585,1,1745,229,-1
5973,199.3,NL,player,5611,0.83,4,434,155,597,-1
5973,199.3,NL,player,5839,0.6,242,121,305,241,-1
5973,199.3,NL,player,5973,0.85,740,0,845,190,-1
5973,199.3,NL,player,5375,0.89,989,89,1068,306,7
5973,199.3,NL,player,5978,0.48,80,208,157,297,-1
5973,199.3,NL,player,6001,0.74,378,5,486,139,-1
5973,199.3,NL,player,5941,0.5,945,0,1007,88,-1
5973,199.3,NL,player,6038,0.76,661,0,720,62,-1
5973,199.3,NL,player,6073,0.62,869,0,928,53,-1
5974,199.33,NL,player,4141,0.8,1585,1,1746,229,-1
5974,199.33,NL,player,5611,0.85,3,433,155,597,-1
5974,199.33,NL,player,5839,0.6,242,121,305,241,-1
5974,199.33,NL,player,5973,0.84,739,1,841,189,-1
5974,199.33,NL,player,5375,0.9,981,92,1064,309,7
5974,199.33,NL,player,5978,0.48,80,208,157,297,-1
5974,199.33,NL,player,6001,0.82,368,3,488,153,-1
5974,199.33,NL,player,5941,0.5,945,0,1006,88,-1
5974,199.33,NL,player,6038,0.77,655,0,718,66,-1
5974,199.33,NL,player,6073,0.73,871,0,930,54,-1
5975,199.37,NL,player,4141,0.8,1585,0,1746,229,-1
5975,199.37,NL,player,5611,0.85,3,433,156,597,-1
5975,199.37,NL,player,5839,0.57,242,121,305,241,-1
5975,199.37,NL,player,5946,0.45,44,282,156,403,-1
5975,199.37,NL,player,5973,0.84,734,2,835,189,-1
5975,199.37,NL,player,5375,0.91,975,94,1063,312,7
5975,199.37,NL,player,5978,0.47,80,208,157,297,-1
5975,199.37,NL,player,5941,0.58,944,0,1005,89,-1
5975,199.37,NL,player,6038,0.79,652,0,718,69,-1
5975,199.37,NL,player,6073,0.74,872,0,932,54,-1
5976,199.4,NL,player,4141,0.8,1585,0,1746,229,-1
5976,199.4,NL,player,5611,0.85,2,432,156,598,-1
5976,199.4,NL,player,5839,0.57,242,121,305,241,-1
5976,199.4,NL,player,5973,0.85,728,4,828,190,-1
5976,199.4,NL,player,5375,0.91,971,97,1063,315,7
5976,199.4,NL,player,5978,0.48,81,208,158,297,-1
5976,199.4,NL,player,5941,0.81,938,0,999,89,-1
5976,199.4,NL,player,6038,0.78,649,0,718,71,-1
5976,199.4,NL,player,6073,0.75,873,0,934,56,-1
5977,199.43,NL,player,4141,0.8,1585,0,1746,229,-1
5977,199.43,NL,player,5611,0.85,1,431,157,598,-1
5977,199.43,NL,player,5839,0.59,242,121,305,241,-1
5977,199.43,NL,player,5973,0.85,722,6,820,191,-1
5977,199.43,NL,player,5375,0.91,967,99,1064,321,7
5977,199.43,NL,player,5941,0.81,933,0,994,89,-1
5977,199.43,NL,player,6038,0.77,647,0,719,74,-1
5977,199.43,NL,player,6073,0.75,874,0,935,57,-1
5978,199.47,NL,player,4141,0.8,1585,0,1746,229,-1
5978,199.47,NL,player,5611,0.82,0,429,158,598,-1
5978,199.47,NL,player,5839,0.59,242,121,305,241,-1
5978,199.47,NL,player,5973,0.84,716,7,813,191,-1
5978,199.47,NL,player,5375,0.9,964,101,1064,324,7
5978,199.47,NL,player,5941,0.8,928,0,990,89,-1
5978,199.47,NL,player,6038,0.75,644,0,718,75,-1
5978,199.47,NL,player,6073,0.72,874,0,934,57,-1
5978,199.47,NL,player,6068,0.52,352,23,427,118,-1
5979,199.5,NL,player,4141,0.8,1585,0,1746,229,-1
5979,199.5,NL,player,5611,0.8,0,426,159,597,-1
5979,199.5,NL,player,5839,0.59,242,121,305,241,-1
5979,199.5,NL,player,5973,0.85,712,8,810,192,-1
5979,199.5,NL,player,5375,0.89,961,102,1063,325,7
5979,199.5,NL,player,5941,0.79,923,0,987,89,-1
5979,199.5,NL,player,6038,0.71,640,0,714,76,-1
5979,199.5,NL,player,6073,0.75,874,0,934,58,-1
5980,199.53,NL,player,4141,0.8,1585,0,1746,229,-1
5980,199.53,NL,player,5611,0.79,0,425,159,597,-1
5980,199.53,NL,player,5839,0.61,242,121,305,242,-1
5980,199.53,NL,player,5946,0.45,43,282,155,404,-1
5980,199.53,NL,player,5973,0.87,707,10,806,194,-1
5980,199.53,NL,player,5375,0.89,958,104,1061,325,7
5980,199.53,NL,player,5941,0.79,921,0,986,89,-1
5980,199.53,NL,player,6038,0.75,639,0,712,76,-1
5980,199.53,NL,player,6073,0.68,875,0,932,56,-1
5980,199.53,NL,player,6001,0.63,332,27,433,163,-1
5981,199.57,NL,player,4141,0.8,1585,0,1746,229,-1
5981,199.57,NL,player,5611,0.8,0,425,159,596,-1
5981,199.57,NL,player,5839,0.61,242,122,305,242,-1
5981,199.57,NL,player,5946,0.46,44,282,155,404,-1
5981,199.57,NL,player,5973,0.88,703,11,805,198,-1
5981,199.57,NL,player,5375,0.89,956,105,1059,324,7
5981,199.57,NL,player,5941,0.74,919,0,985,89,-1
5981,199.57,NL,player,6038,0.71,636,0,708,75,-1
5981,199.57,NL,player,6073,0.62,877,0,933,56,-1
5982,199.6,NL,player,4141,0.8,1585,0,1746,229,-1
5982,199.6,NL,player,5611,0.81,0,425,159,596,-1
5982,199.6,NL,player,5839,0.62,242,122,305,241,-1
5982,199.6,NL,player,5946,0.46,45,282,156,403,-1
5982,199.6,NL,player,5973,0.87,698,11,802,201,-1
5982,199.6,NL,player,5375,0.89,953,105,1056,324,7
5982,199.6,NL,player,5941,0.71,916,0,985,90,-1
5982,199.6,NL,player,6038,0.67,633,0,704,74,-1
5982,199.6,NL,player,6073,0.5,881,0,935,54,-1
5982,199.6,NL,player,6001,0.58,314,27,418,165,-1
5983,199.63,NL,player,4141,0.8,1585,0,1746,229,-1
5983,199.63,NL,player,5611,0.82,0,426,159,596,-1
5983,199.63,NL,player,5839,0.63,242,123,304,241,-1
5983,199.63,NL,player,5946,0.47,45,282,156,403,-1
5983,199.63,NL,player,5973,0.86,693,12,798,202,-1
5983,199.63,NL,player,5375,0.88,951,104,1053,324,7
5983,199.63,NL,player,5941,0.7,914,0,984,91,-1
5983,199.63,NL,player,6038,0.59,623,0,690,73,-1
5984,199.67,NL,player,4141,0.8,1585,0,1746,229,-1
5984,199.67,NL,player,5611,0.82,0,426,159,597,-1
5984,199.67,NL,player,5839,0.6,242,123,304,241,-1
5984,199.67,NL,player,5973,0.87,689,12,792,200,-1
5984,199.67,NL,player,5375,0.88,949,104,1052,325,7
5984,199.67,NL,player,5941,0.75,912,0,984,93,-1
5984,199.67,NL,player,6038,0.71,622,0,687,74,-1
5984,199.67,NL,player,6001,0.64,301,33,413,176,-1
5985,199.7,NL,player,4141,0.8,1585,0,1746,229,-1
5985,199.7,NL,player,5611,0.77,0,428,158,598,-1
5985,199.7,NL,player,5839,0.6,242,123,305,242,-1
5985,199.7,NL,player,5946,0.45,45,282,155,403,-1
5985,199.7,NL,player,5973,0.87,682,12,786,200,-1
5985,199.7,NL,player,5375,0.88,947,103,1051,327,7
5985,199.7,NL,player,5941,0.73,911,0,984,93,-1
5985,199.7,NL,player,6038,0.72,619,0,683,75,-1
5985,199.7,NL,player,6001,0.68,297,36,414,183,-1
5986,199.73,NL,player,4141,0.8,1585,0,1746,229,-1
5986,199.73,NL,player,5611,0.8,0,428,158,597,-1
5986,199.73,NL,player,5839,0.62,242,122,305,242,-1
5986,199.73,NL,player,5973,0.85,676,13,778,200,-1
5986,199.73,NL,player,5375,0.89,945,102,1052,333,7
5986,199.73,NL,player,5941,0.77,910,0,984,94,-1
5986,199.73,NL,player,6038,0.72,614,0,680,79,-1
5987,199.77,NL,player,4141,0.8,1585,0,1746,229,-1
5987,199.77,NL,player,5611,0.82,0,428,158,597,-1
5987,199.77,NL,player,5839,0.61,242,122,305,242,-1
5987,199.77,NL,player,5973,0.86,669,13,769,198,-1
5987,199.77,NL,player,5375,0.89,943,103,1054,341,7
5987,199.77,NL,player,5941,0.77,910,0,985,94,-1
5987,199.77,NL,player,6038,0.7,611,0,677,83,-1
5987,199.77,NL,player,6001,0.57,290,42,414,199,-1
5988,199.8,NL,player,4141,0.8,1585,1,1745,229,-1
5988,199.8,NL,player,5611,0.85,1,431,156,597,-1
5988,199.8,NL,player,5839,0.61,242,122,305,242,-1
5988,199.8,NL,player,5973,0.82,662,13,759,196,-1
5988,199.8,NL,player,5375,0.89,942,103,1055,349,7
5988,199.8,NL,player,5941,0.62,910,0,986,94,-1
5988,199.8,NL,player,6038,0.67,610,0,675,85,-1
5988,199.8,NL,player,6001,0.55,289,45,413,204,-1
5989,199.83,NL,player,4141,0.79,1585,1,1745,229,-1
5989,199.83,NL,player,5611,0.86,1,432,155,597,-1
5989,199.83,NL,player,5839,0.54,242,122,305,242,-1
5989,199.83,NL,player,5946,0.48,49,281,157,401,-1
5989,199.83,NL,player,5973,0.82,654,14,752,201,-1
5989,199.83,NL,player,5375,0.89,942,104,1057,355,7
5989,199.83,NL,player,5941,0.64,911,0,987,93,-1
5989,199.83,NL,player,6038,0.72,606,0,673,88,-1
5990,199.87,NL,player,4141,0.79,1585,1,1745,229,-1
5990,199.87,NL,player,5611,0.87,0,426,157,597,-1
5990,199.87,NL,player,5839,0.54,242,122,305,241,-1
5990,199.87,NL,player,5946,0.5,48,281,157,402,-1
5990,199.87,NL,player,5973,0.8,645,13,743,204,-1
5990,199.87,NL,player,5375,0.88,943,105,1058,359,7
5990,199.87,NL,player,6038,0.75,602,0,671,91,-1
5990,199.87,NL,player,6099,0.45,905,0,947,93,53
5990,199.87,NL,player,6075,0.6,942,0,994,86,-1
5990,199.87,NL,player,5873,0.55,287,55,354,174,-1
5991,199.9,NL,player,4141,0.79,1585,1,1745,229,-1
5991,199.9,NL,player,5611,0.81,0,424,158,597,-1
5991,199.9,NL,player,5839,0.47,242,122,304,241,-1
5991,199.9,NL,player,5946,0.51,49,281,158,403,-1
5991,199.9,NL,player,5973,0.82,640,14,737,204,-1
5991,199.9,NL,player,5375,0.88,944,108,1059,363,7
5991,199.9,NL,player,6038,0.69,597,0,667,93,-1
5991,199.9,NL,player,6075,0.61,945,0,995,86,-1
5991,199.9,NL,player,5873,0.62,281,60,351,184,-1
5992,199.93,NL,player,4141,0.79,1585,1,1745,228,-1
5992,199.93,NL,player,5611,0.84,0,429,156,597,-1
5992,199.93,NL,player,5946,0.49,48,280,158,403,-1
5992,199.93,NL,player,5973,0.83,637,15,734,206,-1
5992,199.93,NL,player,5375,0.87,946,111,1059,364,7
5992,199.93,NL,player,6038,0.66,593,0,664,96,-1
5992,199.93,NL,player,6099,0.66,896,0,941,99,53
5992,199.93,NL,player,6075,0.74,946,0,996,85,-1
5992,199.93,NL,player,5873,0.48,277,63,345,183,-1
5992,199.93,NL,player,6117,0.56,600,0,644,92,-1
5993,199.97,NL,player,4141,0.79,1585,1,1745,228,-1
5993,199.97,NL,player,5611,0.84,1,432,155,597,-1
5993,199.97,NL,player,5839,0.47,242,122,304,240,-1
5993,199.97,NL,player,5946,0.5,46,281,157,405,-1
5993,199.97,NL,player,5973,0.83,635,16,731,207,-1
5993,199.97,NL,player,5375,0.86,947,114,1059,364,7
5993,199.97,NL,player,6038,0.67,582,0,653,98,-1
5993,199.97,NL,player,6099,0.74,889,0,936,102,53
5993,199.97,NL,player,6075,0.78,948,0,997,85,-1
5994,200.0,NL,player,4141,0.79,1585,1,1745,228,-1
5994,200.0,NL,player,5611,0.81,1,433,155,598,-1
5994,200.0,NL,player,5946,0.5,45,281,157,405,-1
5994,200.0,NL,player,5973,0.85,632,17,729,208,-1
5994,200.0,NL,player,5375,0.87,948,115,1059,364,7
5994,200.0,NL,player,6038,0.7,578,0,650,100,-1
5994,200.0,NL,player,5490,0.46,298,29,384,137,-1
5994,200.0,NL,player,6099,0.75,883,0,933,105,53
5994,200.0,NL,player,6075,0.76,948,0,997,85,-1
5995,200.03,NL,player,4141,0.79,1585,1,1745,228,-1
5995,200.03,NL,player,5611,0.81,1,434,155,598,-1
5995,200.03,NL,player,5946,0.52,47,281,157,404,-1
5995,200.03,NL,player,5973,0.85,622,19,721,208,-1
5995,200.03,NL,player,5375,0.88,949,117,1059,363,7
5995,200.03,NL,player,6038,0.68,579,0,650,100,-1
5995,200.03,NL,player,5490,0.46,298,29,384,137,-1
5995,200.03,NL,player,6099,0.78,879,0,930,105,53
5995,200.03,NL,player,6075,0.77,944,0,994,85,-1
5996,200.07,NL,player,4141,0.78,1585,1,1745,228,-1
5996,200.07,NL,player,5611,0.85,1,434,155,598,-1
5996,200.07,NL,player,5946,0.52,47,281,158,404,-1
5996,200.07,NL,player,5973,0.83,618,21,718,208,-1
5996,200.07,NL,player,5375,0.88,950,119,1060,363,7
5996,200.07,NL,player,6038,0.65,579,0,649,100,-1
5996,200.07,NL,player,5490,0.5,298,29,385,137,-1
5996,200.07,NL,player,6099,0.82,876,0,929,106,53
5996,200.07,NL,player,6075,0.76,944,0,994,87,-1
5996,200.07,NL,player,6117,0.58,585,0,631,96,-1
5997,200.1,NL,player,4141,0.79,1585,1,1745,228,-1
5997,200.1,NL,player,5611,0.88,1,434,155,598,-1
5997,200.1,NL,player,5946,0.5,49,281,158,403,-1
5997,200.1,NL,player,5973,0.86,615,23,717,208,-1
5997,200.1,NL,player,5375,0.88,954,120,1063,363,7
5997,200.1,NL,player,6038,0.63,579,0,650,101,-1
5997,200.1,NL,player,5490,0.5,298,29,385,138,-1
5997,200.1,NL,player,6099,0.82,871,0,927,108,53
5997,200.1,NL,player,6075,0.77,943,0,995,89,-1
5997,200.1,NL,player,6117,0.54,581,0,629,100,-1
5998,200.13,NL,player,4141,0.79,1585,1,1745,229,-1
5998,200.13,NL,player,5611,0.88,1,433,155,598,-1
5998,200.13,NL,player,5946,0.48,50,282,158,402,-1
5998,200.13,NL,player,5973,0.85,616,24,719,208,-1
5998,200.13,NL,player,5375,0.89,958,120,1068,363,7
5998,200.13,NL,player,5490,0.52,294,33,384,144,-1
5998,200.13,NL,player,6099,0.8,867,0,926,110,53
5998,200.13,NL,player,6075,0.75,943,0,996,94,-1
5998,200.13,NL,player,6117,0.65,578,0,627,104,-1
5999,200.17,NL,player,4141,0.78,1585,1,1745,229,-1
5999,200.17,NL,player,5611,0.87,0,432,155,598,-1
5999,200.17,NL,player,5946,0.5,52,282,158,401,-1
5999,200.17,NL,player,5973,0.89,611,24,716,209,-1
5999,200.17,NL,player,5375,0.88,967,120,1075,363,7
5999,200.17,NL,player,5490,0.54,293,35,384,148,-1
5999,200.17,NL,player,6099,0.77,862,0,924,113,53
5999,200.17,NL,player,6075,0.71,942,0,997,96,-1
5999,200.17,NL,player,6117,0.55,577,0,626,103,-1
6000,200.2,NL,player,4141,0.8,1585,1,1745,229,-1
6000,200.2,NL,player,5611,0.85,0,428,157,598,-1
6000,200.2,NL,player,5946,0.5,53,282,158,400,-1
6000,200.2,NL,player,5973,0.85,605,25,712,209,-1
6000,200.2,NL,player,5375,0.86,980,120,1086,362,7
6000,200.2,NL,player,5490,0.53,293,36,383,149,-1
6000,200.2,NL,player,6099,0.77,855,0,920,114,53
6000,200.2,NL,player,6075,0.64,943,0,999,99,-1
6000,200.2,NL,player,5941,0.67,917,0,999,99,-1
6000,200.2,NL,player,6001,0.5,192,59,319,230,-1
6001,200.23,NL,player,4141,0.8,1585,1,1745,229,-1
6001,200.23,NL,player,5611,0.85,0,425,158,598,-1
6001,200.23,NL,player,5946,0.5,53,282,159,400,-1
6001,200.23,NL,player,5973,0.82,600,25,708,209,-1
6001,200.23,NL,player,5375,0.85,990,119,1092,361,7
6001,200.23,NL,player,5490,0.48,294,36,383,148,-1
6001,200.23,NL,player,6099,0.76,852,0,919,114,53
6001,200.23,NL,player,6101,0.47,314,14,390,134,-1
6001,200.23,NL,player,6075,0.62,945,0,999,99,-1
6001,200.23,NL,player,5941,0.53,918,0,1000,100,-1
6002,200.27,NL,player,4141,0.8,1585,0,1746,229,-1
6002,200.27,NL,player,5611,0.85,0,424,158,598,-1
6002,200.27,NL,player,5946,0.52,53,282,159,401,-1
6002,200.27,NL,player,5973,0.84,596,25,703,209,-1
6002,200.27,NL,player,5375,0.85,998,119,1098,360,7
6002,200.27,NL,player,5490,0.47,294,36,383,148,-1
6002,200.27,NL,player,6099,0.73,848,0,917,114,53
6002,200.27,NL,player,6101,0.48,313,12,390,135,-1
6002,200.27,NL,player,6075,0.61,946,0,1000,99,-1
6002,200.27,NL,player,6117,0.51,566,0,613,101,-1
6002,200.27,NL,player,5941,0.47,922,0,1002,102,-1
6002,200.27,NL,player,6001,0.52,196,62,308,216,-1
6003,200.3,NL,player,4141,0.8,1585,1,1745,229,-1
6003,200.3,NL,player,5611,0.75,0,419,160,597,-1
6003,200.3,NL,player,5946,0.49,53,283,158,400,-1
6003,200.3,NL,player,5973,0.83,586,26,693,209,-1
6003,200.3,NL,player,5375,0.88,1005,120,1103,363,7
6003,200.3,NL,player,6099,0.71,845,0,913,115,53
6003,200.3,NL,player,6101,0.5,313,11,391,136,-1
6003,200.3,NL,player,6075,0.59,946,0,1000,100,-1
6003,200.3,NL,player,6117,0.59,563,0,612,104,-1
6003,200.3,NL,player,5941,0.46,920,0,1000,103,-1
6003,200.3,NL,player,6001,0.53,200,73,314,231,-1
6003,200.3,NL,player,5873,0.49,242,49,313,151,-1
6004,200.33,NL,player,4141,0.8,1585,1,1745,229,-1
6004,200.33,NL,player,5611,0.84,0,416,160,597,-1
6004,200.33,NL,player,5973,0.78,581,26,686,209,-1
6004,200.33,NL,player,5375,0.86,1010,120,1106,362,7
6004,200.33,NL,player,5490,0.46,294,36,384,149,-1
6004,200.33,NL,player,6099,0.58,842,0,909,114,53
6004,200.33,NL,player,6101,0.5,314,12,390,137,-1
6004,200.33,NL,player,6075,0.59,946,0,999,101,-1
6004,200.33,NL,player,6117,0.5,559,0,609,107,-1
6004,200.33,NL,player,5873,0.46,241,49,312,152,-1
6004,200.33,NL,player,5839,0.51,242,124,309,249,-1
6005,200.37,NL,player,4141,0.8,1585,0,1746,229,-1
6005,200.37,NL,player,5611,0.81,0,415,160,596,-1
6005,200.37,NL,player,5946,0.46,56,283,155,392,-1
6005,200.37,NL,player,5973,0.68,571,26,675,208,-1
6005,200.37,NL,player,5375,0.86,1016,121,1110,363,7
6005,200.37,NL,player,6099,0.65,838,0,902,113,53
6005,200.37,NL,player,5941,0.57,920,0,999,103,-1
6006,200.4,NL,player,4141,0.8,1585,1,1745,229,-1
6006,200.4,NL,player,5611,0.85,0,415,159,594,-1
6006,200.4,NL,player,5946,0.48,57,281,155,390,-1
6006,200.4,NL,player,5973,0.81,564,26,668,208,-1
6006,200.4,NL,player,5375,0.86,1020,121,1115,363,7
6006,200.4,NL,player,6099,0.57,834,0,897,111,53
6006,200.4,NL,player,6101,0.45,314,13,389,138,-1
6006,200.4,NL,player,5941,0.7,919,0,999,105,-1
6006,200.4,NL,player,6001,0.54,204,112,301,245,-1
6007,200.43,NL,player,4141,0.8,1585,1,1745,229,-1
6007,200.43,NL,player,5611,0.85,0,414,158,592,-1
6007,200.43,NL,player,5973,0.82,563,29,664,208,-1
6007,200.43,NL,player,5375,0.86,1024,121,1120,363,7
6007,200.43,NL,player,6099,0.56,831,0,893,112,53
6007,200.43,NL,player,5941,0.69,918,0,998,106,-1
6007,200.43,NL,player,6001,0.68,200,109,300,245,-1
6007,200.43,NL,player,5873,0.48,241,49,312,153,-1
6008,200.47,NL,player,4141,0.8,1585,1,1745,229,-1
6008,200.47,NL,player,5611,0.83,0,413,157,589,-1
6008,200.47,NL,player,5973,0.81,563,31,662,208,-1
6008,200.47,NL,player,5375,0.87,1028,122,1124,362,7
6008,200.47,NL,player,6099,0.74,826,0,887,113,53
6008,200.47,NL,player,6101,0.45,314,14,389,138,-1
6008,200.47,NL,player,6117,0.66,539,0,593,118,-1
6008,200.47,NL,player,5941,0.68,917,0,998,106,-1
6008,200.47,NL,player,6001,0.71,194,107,299,249,-1
6008,200.47,NL,player,5873,0.5,241,49,312,154,-1
6009,200.5,NL,player,4141,0.8,1585,1,1745,229,-1
6009,200.5,NL,player,5611,0.83,0,413,155,586,-1
6009,200.5,NL,player,5946,0.6,47,284,158,403,-1
6009,200.5,NL,player,5973,0.84,561,35,660,210,-1
6009,200.5,NL,player,5375,0.89,1030,123,1129,362,7
6009,200.5,NL,player,6099,0.78,823,0,886,115,53
6009,200.5,NL,player,6075,0.51,946,0,1000,106,-1
6009,200.5,NL,player,6117,0.66,537,0,591,120,-1
6009,200.5,NL,player,6001,0.66,188,107,300,258,-1
6009,200.5,NL,player,5873,0.47,241,49,312,153,-1
6010,200.53,NL,player,4141,0.81,1585,1,1745,229,-1
6010,200.53,NL,player,5611,0.83,0,413,154,583,-1
6010,200.53,NL,player,5973,0.86,558,37,658,212,-1
6010,200.53,NL,player,5375,0.9,1031,123,1132,362,7
6010,200.53,NL,player,6099,0.76,819,0,883,117,53
6010,200.53,NL,player,6075,0.55,947,0,1001,106,-1
6010,200.53,NL,player,6117,0.52,534,0,588,122,-1
6010,200.53,NL,player,6001,0.66,177,109,296,273,-1
6010,200.53,NL,player,5873,0.5,241,49,312,153,-1
6010,200.53,NL,player,5839,0.47,248,121,302,221,-1
6011,200.57,NL,player,4141,0.8,1585,0,1746,229,-1
6011,200.57,NL,player,5611,0.76,0,401,158,580,-1
6011,200.57,NL,player,5973,0.85,554,40,654,213,-1
6011,200.57,NL,player,5375,0.88,1032,124,1134,360,7
6011,200.57,NL,player,6099,0.76,814,0,879,117,53
6011,200.57,NL,player,6075,0.53,946,0,1000,107,-1
6011,200.57,NL,player,6117,0.48,532,0,585,120,-1
6011,200.57,NL,player,6001,0.59,174,112,294,279,-1
6011,200.57,NL,player,5873,0.5,241,49,312,153,-1
6011,200.57,NL,player,5839,0.48,246,121,301,221,-1
6012,200.6,NL,player,4141,0.81,1585,0,1746,229,-1
6012,200.6,NL,player,5611,0.82,0,408,154,577,-1
6012,200.6,NL,player,5973,0.89,550,42,652,214,-1
6012,200.6,NL,player,5375,0.88,1033,123,1137,358,7
6012,200.6,NL,player,6099,0.83,806,0,874,117,53
6012,200.6,NL,player,6075,0.61,947,0,1001,108,-1
6012,200.6,NL,player,6001,0.76,169,115,291,286,-1
6012,200.6,NL,player,5873,0.51,242,50,312,153,-1
6012,200.6,NL,player,5901,0.45,204,57,265,156,-1
6012,200.6,NL,player,5839,0.48,246,121,302,222,-1
6013,200.63,NL,player,4141,0.81,1585,0,1746,229,-1
6013,200.63,NL,player,5611,0.78,0,407,154,576,-1
6013,200.63,NL,player,5973,0.88,545,44,650,217,-1
6013,200.63,NL,player,5375,0.87,1035,121,1140,358,7
6013,200.63,NL,player,5978,0.49,81,208,159,297,-1
6013,200.63,NL,player,6099,0.85,802,0,873,118,53
6013,200.63,NL,player,6075,0.59,948,0,1003,110,-1
6013,200.63,NL,player,6001,0.6,165,119,288,293,-1
6013,200.63,NL,player,5873,0.48,241,49,312,153,-1
6013,200.63,NL,player,6148,0.46,913,0,944,50,-1
6014,200.67,NL,player,4141,0.81,1585,0,1746,229,-1
6014,200.67,NL,player,5611,0.84,0,379,165,576,-1
6014,200.67,NL,player,5946,0.52,40,285,152,405,-1
6014,200.67,NL,player,5973,0.89,540,44,648,218,-1
6014,200.67,NL,player,5375,0.88,1038,119,1145,357,7
6014,200.67,NL,player,5978,0.47,80,208,159,298,-1
6014,200.67,NL,player,6099,0.86,797,0,872,120,53
6014,200.67,NL,player,6075,0.62,949,0,1007,115,-1
6014,200.67,NL,player,6001,0.68,166,126,284,293,-1
6014,200.67,NL,player,5873,0.47,242,49,312,152,-1
6014,200.67,NL,player,5901,0.45,206,57,267,154,-1
6014,200.67,NL,player,6148,0.47,913,0,944,49,-1
6015,200.7,NL,player,4141,0.81,1585,0,1746,229,-1
6015,200.7,NL,player,5611,0.83,0,369,167,575,-1
6015,200.7,NL,player,5946,0.51,40,285,153,405,-1
6015,200.7,NL,player,5973,0.88,534,46,644,219,-1
6015,200.7,NL,player,5375,0.88,1045,118,1153,359,7
6015,200.7,NL,player,6099,0.85,794,0,871,122,53
6015,200.7,NL,player,6075,0.67,950,0,1010,120,-1
6015,200.7,NL,player,6001,0.74,165,130,280,292,-1
6015,200.7,NL,player,5901,0.48,206,57,266,153,-1
6015,200.7,NL,player,6148,0.5,913,0,945,50,-1
6016,200.73,NL,player,4141,0.81,1585,0,1746,229,-1
6016,200.73,NL,player,5611,0.84,0,363,169,576,-1
6016,200.73,NL,player,5973,0.88,530,50,641,220,-1
6016,200.73,NL,player,5375,0.86,1054,117,1163,361,7
6016,200.73,NL,player,5978,0.45,81,208,158,297,-1
6016,200.73,NL,player,6099,0.81,792,0,871,122,53
6016,200.73,NL,player,6075,0.72,950,0,1012,122,-1
6016,200.73,NL,player,6001,0.72,161,133,274,292,-1
6016,200.73,NL,player,5873,0.47,242,49,312,152,-1
6016,200.73,NL,player,5901,0.53,205,57,266,153,-1
6016,200.73,NL,player,6148,0.52,913,0,944,49,-1
6016,200.73,NL,player,6117,0.52,516,0,550,79,-1
6017,200.77,NL,player,4141,0.8,1585,1,1745,229,-1
6017,200.77,NL,player,5611,0.83,0,365,168,576,-1
6017,200.77,NL,player,5946,0.5,41,285,154,405,-1
6017,200.77,NL,player,5973,0.87,526,56,635,220,-1
6017,200.77,NL,player,5375,0.82,1071,116,1174,354,7
6017,200.77,NL,player,6099,0.78,789,0,868,123,53
6017,200.77,NL,player,6075,0.71,950,0,1013,125,-1
6017,200.77,NL,player,6001,0.65,157,134,268,291,-1
6017,200.77,NL,player,5873,0.47,242,49,312,152,-1
